word,gender,race
diametrically,0.016241299,0.144032922
straightway,-0.121555916,0.201646091
presupposes,-0.00356564,0.121105232
discectomy,-0.183792545,-0.087651951
toff,-0.115397083,0.281599059
bangladesh,-0.103079417,0.11228689
rhe,-0.342301459,0.149323927
nonplused,0.038780245,-0.126679463
cheesesteak,-0.251863857,0.176366843
ringbearer,0.24627113,-0.133077415
aftertaste,-0.123176661,0.398001176
tableside,0.115346371,0.426219871
eons,0.05601591,0.073486185
extemporaneous,0.176665562,-0.024952015
withholding,0.039443155,-0.223928343
olestra,0.002320186,0.158142269
barangay,0.013258204,-0.1081254
skorts,0.519390123,0.062316285
servicemembers,0.058667551,-0.250799744
filaria,0.135233676,-0.184900832
inkless,0.062313557,0.173427396
mulberry,0.185946304,0.165784832
rashers,-0.082658023,0.397413286
hazier,0.05601591,0.230452675
papad,0.262843885,0.222222222
injection,-0.164991896,-0.095329495
jetsetting,0.347696387,-0.099168266
limpid,0.347033477,-0.058221369
purloined,0.034471329,0.0335097
preindustrial,0.068279748,0.186948854
desalination,-0.102431118,0.073486185
similar,-0.081685575,0.281599059
yakitori,-0.059643436,0.188124633
headend,-0.035656402,0.28042328
bushcraft,-0.215883306,-0.026871401
controllership,0.195227047,0.058788948
evocative,0.110043089,-0.193857965
goign,-0.296272285,0.129335685
fixup,-0.071961102,-0.330774152
eprocurement,0.110374544,-0.127319258
ancestors,-0.051215559,-0.049264235
gateman,-0.306645057,0.040564374
dealbreaker,0.174013921,0.25808348
creeper,0.309247597,-0.052463212
lansoprazole,-0.035656402,0.385655497
televisual,0.135565131,0.338036449
arabica,0.034139874,-0.07165707
intramuscular,0.098110706,0.329805996
haft,-0.285251216,0.091710758
department,-0.024635332,-0.267434421
inglorious,-0.305024311,-0.442738324
nondrinkers,0.050381173,0.100529101
absentia,-0.287520259,0.008230453
arithmetic,-0.114424635,0.055261611
dasher,-0.314748784,-0.096609085
smiler,-0.158508914,0.021164021
venerable,-0.154943274,-0.162507997
nonspecific,0.211468346,0.233980012
smiley,0.079549221,0.252792475
isues,-0.115721232,-0.003198976
afterglow,-0.034359806,0.166372722
docus,-0.033387358,0.050558495
oneworld,-0.052188006,0.400940623
columnar,0.119655287,0.407995297
diptheria,0.141531323,-0.279590531
earphones,-0.108265802,0.052322163
almsgiving,-0.046353323,-0.415227127
keglers,0.247596951,-0.094049904
dvd,-0.05802269,0.209288654
demagogue,-0.423987034,-0.34868842
turbines,-0.02560778,0.134038801
orbit,0.0944647,-0.134996801
capabilties,-0.12350081,0.382716049
coatimundi,0.177991382,-0.186820218
underrated,-0.598379254,-0.084452975
tapeless,0.108385814,0.14638448
imprecise,-0.202917342,-0.159309021
svp,0.222406364,0.260435038
zoomable,0.195889957,0.469135802
logline,0.120981107,0.012345679
clientless,0.223732184,0.245149912
rapscallion,-0.354943274,-0.225207933
capias,0.192243951,0.222810112
hypothyroidism,0.30162413,0.004115226
calliope,0.053032814,0.076425632
egomania,-0.367585089,-0.320537428
compact,-0.082658023,0.19106408
birthplace,-0.263857374,-0.2296865
tincture,0.095459065,0.088771311
lke,-0.000324149,0.159318048
speakerphone,-0.054781199,0.405643739
intravesical,0.029499503,0.205761317
selegiline,0.027842227,0.339800118
fetishists,0.086841233,0.31452087
concessional,-0.150081037,-0.049264235
warpath,0.029499503,0.061728395
antispam,-0.015559157,0.28101117
unabridged,-0.00356564,0.095825985
soundproofing,-0.195461912,0.128159906
pitlane,-0.204213938,0.430922986
electroplating,0.118660921,0.136978248
neuroma,0.014915479,-0.029430582
liftgate,0.029168048,0.068195179
wave,-0.05834684,0.411522634
wavy,0.166721909,0.268665491
appstore,-0.087520259,0.306878307
sandworms,-0.333873582,0.299823633
yourselves,-0.296920583,-0.481765835
refectory,0.028836593,0.173427396
nausea,0.147166059,0.33686067
clubmate,-0.025931929,-0.106206014
compassionate,-0.107941653,-0.395393474
michael,-0.376661264,0.103468548
craniotomy,0.187935035,-0.037108125
ryan,-0.228525122,0.0893592
voriconazole,0.157772622,0.331569665
lambswool,0.204176334,0.338036449
unexpressed,0.271793172,0.003527337
whiteout,-0.034035656,0.227513228
snappily,-0.044732577,0.221046443
proofer,0.24627113,0.152851264
sedentary,0.071262844,-0.090211132
mujahidin,-0.265802269,0.244562022
guber,-0.092382496,-0.148432502
lazier,-0.06547812,0.118165785
stevioside,-0.011669368,0.244562022
sackcloth,-0.207779579,-0.076775432
dotage,-0.328038898,-0.125399872
rangatahi,0.086841233,-0.238643634
jump,-0.149756888,-0.067818298
redone,0.195889957,-0.076775432
leachable,0.339078555,-0.056941779
notwithstanding,0.014915479,0.17989418
waitress,0.651972158,-0.08509277
escapologist,-0.23273906,-0.042226488
cutover,0.038780245,0.734273956
quarterhorse,0.271793172,-0.392834293
vampire,0.274444813,-0.082533589
theregion,-0.397406807,-0.223928343
einige,-0.099189627,0.610817166
multisectoral,0.238647663,-0.351247601
becos,-0.275526742,-0.271273193
boomtime,-0.110210697,0.192239859
ouside,-0.083954619,0.0670194
remaning,-0.439546191,0.593180482
becoz,-0.157212318,-0.180422265
cryopreservation,0.403712297,0.108759553
fifteenth,-0.042463533,-0.140754958
logout,-0.056726094,0.035861258
hasbeen,-0.140680713,-0.081893794
skiffle,-0.18541329,0.154027043
newsmedia,0.086509778,0.051734274
floorpan,0.039443155,0.356261023
brunet,0.728538283,0.0111699
soymilk,0.488233344,-0.067818298
vacay,0.300629765,0.134038801
milliard,0.07557176,0.304526749
zumba,0.24627113,-0.322456814
walkman,0.073583029,0.12345679
verison,-0.007779579,0.453262787
charmeuse,0.625455751,0.009994121
avaricious,-0.071636953,-0.26615483
descrambling,-0.139059968,0.491475603
salvation,-0.30178282,-0.268714012
handfull,-0.239222042,0.38154027
unrented,0.299966854,0.264550265
foresee,-0.354294976,0.042915932
airspace,-0.079740681,0.343327454
midtempo,0.230029831,0.14638448
troopergate,0.30029831,-0.18106206
votebank,0.069274113,-0.24056302
buildup,-0.219124797,-0.054382598
gatvol,-0.017828201,-1
grimey,0.223400729,-0.126679463
svcs,0.223069274,0.436213992
kabbadi,0.070268479,-0.016634677
vismodegib,0.137553861,0.188124633
matchsticks,-0.166612642,0.239858907
supercentres,0.064302287,0.042915932
lodestone,0.011269473,-0.321817019
camera,0.016241299,-0.143314139
cashback,0.084521047,0.409758965
dufus,-0.315721232,-0.063339731
compatriot,-0.357212318,-0.271912988
powercuts,0.091813059,0.202821869
econ,-0.019124797,0.255144033
charming,0.128273119,-0.227767115
aleady,-0.348136143,0.28101117
igus,0.020550215,0.266901822
abour,-0.074230146,-0.049264235
rivalry,-0.221069692,-0.18106206
appointed,-0.177309562,0.16872428
resize,-0.046353323,0.166372722
justin,-0.006482982,-0.027511196
backman,-0.359157212,-0.293666027
blithely,-0.023662885,0.085831864
meen,-0.226904376,0.161081717
meek,-0.005510535,-0.40946897
consort,0.22605237,0.019400353
tench,-0.138411669,0.092298648
lapse,-0.215559157,-0.039667306
postmarked,0.018561485,0.009994121
subrogation,-0.009400324,0.099941211
frogmen,-0.066774716,0.355085244
recession,0.113689095,0.140505585
bazedoxifene,0.238316208,0.503821282
certainty,-0.450567261,0.296296296
meer,-0.205510535,0.34861846
votre,0.134902221,0.338624339
unanticipated,0.1498177,-0.062699936
waaaay,0.012926748,-0.024952015
bactrim,0.304938681,0.204585538
risque,0.417301956,-0.136276392
craftsperson,0.331123633,-0.349328215
sought,-0.065802269,-0.131797825
planholders,0.051706994,0.155790711
foodmaker,0.120318197,-0.150991683
brooder,-0.160453809,0.366843034
nary,0.081869407,0.102880658
picturesque,-0.013290113,0.048794827
paleobiology,0.008286377,-0.127319258
waterproof,0.09579052,0.31452087
hemangiomas,0.427908518,-0.053103007
karsevaks,-0.091734198,-0.025591811
astronomers,-0.021069692,0.057025279
bandana,-0.142301459,-0.192578375
narf,0.11468346,-0.2162508
narc,-0.072933549,-0.017274472
embellished,0.069937024,0.019400353
fare,-0.092058347,0.198118754
fouler,-0.23273906,-0.152911068
farm,-0.112479741,0.196942975
outdid,-0.099189627,0.203409759
faro,-0.057374392,0.192239859
squelchy,-0.018476499,0.328042328
postcommunist,0.11136891,0.288653733
fart,-0.222366288,0.138741917
sparrowhawk,0.032814054,0.180482069
mahouts,-0.137115073,-0.10940499
outthought,-0.651863857,0.305702528
queer,0.328803447,-0.545745361
bloodstream,-0.049594814,0.316284539
fabulist,-0.107941653,-0.283429303
scoop,-0.00713128,-0.127959053
encyclopedia,-0.215883306,-0.037747921
desensitized,0.136228041,-0.131797825
encyclopedic,-0.117341977,0.142857143
sambuca,0.173682466,0.285714286
serotonergic,0.080543586,0.395061728
magnesia,0.193238316,-0.049264235
gynecology,0.291349022,-0.196417147
checkoff,-0.070988655,-0.093410109
jatra,0.213457077,-0.023672425
epigram,-0.261264182,-0.085732566
cruder,-0.176985413,0.090534979
gunman,-0.143273906,0.044091711
worklessness,0.036791515,-0.034548944
treed,0.062976467,0.027630805
carnivores,0.05601591,-0.133077415
pancreases,-0.037925446,0.012933568
amakhosi,-0.143273906,-0.586692258
neuroanatomy,-0.02171799,0.007054674
equanimity,-0.187358185,0.069958848
thence,0.127278754,-0.247600768
temporal,-0.035332253,0.174015285
dancin,0.11335764,-0.337172105
walnut,-0.075202593,0.185773075
vorinostat,0.143520053,0.297472075
overflights,0.002983096,0.373309818
preexisting,0.142525688,0.302763081
overswing,-0.518962723,-0.076135637
frontal,0.240304939,0.399764844
intiative,-0.042463533,-0.387715931
stout,-0.271961102,0.102880658
gelt,-0.014910859,-0.02431222
thecountry,-0.126094003,0.007054674
lamprey,0.101093802,0.464432687
tmobile,-0.173419773,0.448559671
whingers,-0.147811994,0.045855379
microbiome,0.198210143,-0.271273193
footwall,-0.091410049,-0.251439539
tsarist,0.052701359,0.233392122
myocarditis,-0.099189627,0.114050558
wigeon,0.067285383,0.285126396
university,0.005634736,-0.17978247
playoff,-0.2363047,-0.124760077
blitzer,-0.450567261,-0.115802943
slide,-0.311183144,-0.158669226
paddleboard,0.09247597,-0.008957134
overcharged,0.043089161,0.272192828
gastroschisis,0.37653298,-0.006397953
kaizen,0.097116341,0.065255732
draftable,-0.623338736,-0.145233525
candela,0.238979118,0.035273369
malfeasance,-0.156888169,-0.305822137
skillfull,-0.594813614,0.138741917
dyslipidemia,0.008617832,0.187536743
lido,0.217103083,0.193415638
bluetooth,-0.036628849,0.39329806
supermodel,0.633742128,-0.103007038
portcullis,-0.06191248,0.271017049
escarole,0.258534969,0.380364491
inate,0.048392443,-0.179142674
refight,-0.303403566,-0.021753039
bloodletting,-0.043111831,-0.441458733
proteolysis,0.158104077,0.253380364
special,-0.158508914,-0.128598848
butch,0.26516407,-0.058221369
welll,-0.38897893,0.375661376
bagoong,0.146503149,0.138154027
entertainment,0.114352005,-0.248880358
armor,-0.154294976,-0.069097889
hoopers,0.197215777,-0.293666027
macroburst,0.090487239,-0.177223289
degarelix,0.126284388,0.288065844
causa,-0.049594814,0.133450911
hepcidin,-0.102431118,0.204585538
teetotaler,-0.371474878,-0.186180422
cause,-0.147163695,-0.239923225
lifeblogging,0.086178323,-0.015355086
contemporize,-0.083954619,-0.179142674
undated,-0.030145867,0.151087596
hopscotch,0.005303281,0.009994121
pharmacopoeia,0.01756712,0.193415638
thorium,0.049718263,0.096413874
hafiz,-0.143598055,-0.387715931
mockney,0.019887305,0.005878895
jill,0.357971495,0.154614932
testier,-0.082009724,0.029982363
levitra,0.326483262,0.410934744
corgi,0.350016573,-0.136916187
sneer,-0.229821718,0.185185185
ridge,-0.075526742,0.413874192
tulle,0.537288697,-0.046705054
yodeling,0.347364932,0.293944738
juiciest,0.029168048,-0.098528471
monocoque,-0.010048622,0.475014697
timey,-0.03987034,0.11228689
galling,-0.189627229,-0.192578375
timer,-0.171474878,-0.094689699
altoist,-0.174068071,0.10111699
isotropic,0.025853497,0.252204586
bottarga,-0.046353323,0.251616696
margaritas,0.167716274,0.218106996
proprioception,0.007292012,-0.17978247
praxis,0.090818694,-0.136276392
windsock,-0.016207455,-0.20409469
neccesary,-0.304700162,0.098765432
supervoting,-0.093354943,-0.15547025
unsupported,0.119655287,0.32627866
footpegs,-0.052512156,0.263962375
warcraft,-0.097568882,0.081716637
bitch,0.397083195,-0.365962892
hehe,0.127278754,0.366255144
thermoregulation,0.164401724,0.19047619
clearinghouse,0.103745442,-0.131797825
chargeoffs,0.102088167,0.099353322
revealed,0.138879682,-0.140115163
tinkering,-0.455753647,0.396825397
superannuation,0.15180643,0.41563786
avowed,-0.171150729,-0.224568138
lamang,0.148823334,-0.135636596
bokeh,0.1335764,0.228689006
unironic,0.247928406,0.007054674
wrapped,0.031488233,0.259259259
quanta,0.151474975,0.22516167
fairest,-0.016855754,-0.268074216
extratropical,0.192906861,0.259847149
stuntwork,-0.08363047,-0.05950096
manchego,0.05667882,0.519106408
craziest,-0.09821718,-0.09596929
goiter,0.215445807,0.005291005
getcha,-0.054132901,-0.063979527
eurocents,-0.036628849,0.564373898
wazoo,-0.117990276,0.520282187
posthaste,-0.28363047,0.147560259
pattas,-0.043435981,0.131687243
yips,-0.289789303,-0.140754958
bidistrict,0.102088167,0.159905938
protegee,0.03844879,-0.502879079
bythe,0.059330461,0.331569665
subgenre,0.054690089,-0.346129239
objectification,0.736493205,-0.582213692
genocidaires,-0.166288493,0.180482069
atacicept,0.093470335,0.375073486
epidermal,0.271461717,0.211052322
girdle,0.385813722,-0.369801663
hiney,-0.104051864,-0.191298784
thrashing,-0.11636953,0.26984127
submitted,0.073583029,0.307466196
nonregion,-0.029497569,0.164609053
psyops,-0.212965964,0.249265138
midcareer,-0.073581848,-0.170825336
synchrotron,0.063970832,-0.147152911
trashiest,0.455750746,-0.507997441
moeny,-0.060615883,-0.284708893
halau,0.369903878,-0.115802943
citable,0.05601591,0.24691358
halal,0.096453431,-0.076135637
spirometer,0.01756712,0.165196943
bastard,-0.504051864,-0.032629559
tudung,0.496519722,-0.185540627
rosier,-0.01458671,-0.056941779
minimill,-0.068719611,-0.033909149
pushups,-0.157212318,-0.061420345
homeboy,-0.831118314,-0.527831094
battler,-0.373419773,0.13521458
bloodbath,-0.102431118,-0.352527191
trialled,0.007954922,0.581422693
mountaintop,-0.18897893,0.051734274
dunt,-0.240518639,0.568489124
niacinamide,0.325488896,0.298647854
plowshares,-0.322204214,-0.147152911
falsification,-0.005834684,0.014109347
regu,0.477958237,0.109935332
regs,-0.056401945,0.405643739
mimosa,0.408684123,0.024691358
rego,-0.068071313,0.271017049
hiphop,0.020550215,-0.665387076
vengeance,-0.153322528,-0.086372361
familia,0.121312562,0.038212816
counterbalance,0.016572754,0.246325691
intrinsic,0.090818694,-0.030710173
gallery,0.141199867,-0.076135637
cellphone,0.060324826,-0.298784389
ocassionally,-0.049270665,0.141681364
ura,-0.079416532,-0.329494562
spaceflight,0.439509446,0.079952969
url,0.163075903,0.064079953
overmuch,-0.060291734,-0.079974408
urn,0.024527676,0.099941211
spongers,-0.040518639,0.533215755
uri,0.162081538,0.223985891
blowup,-0.115072934,0.186360964
astonishing,-0.09821718,-0.194497761
wou,-0.008427877,0.125220459
videolink,-0.031118314,0.268077601
urs,0.028836593,-0.045425464
brassage,-0.11636953,-0.197056942
indo,0.044083527,0.104644327
skunk,-0.079416532,0.161081717
xanthohumol,-0.132901135,0.495002939
prefigured,0.138216772,0.025867137
cutwork,0.389791183,0.104056437
satsumas,0.096121975,0.293356849
pranayama,0.090487239,0.001175779
prelaunch,0.079549221,0.243974133
ironstone,-0.034683955,0.104056437
rooves,-0.08006483,0.349794239
vermillion,0.462379848,0.376249265
ottoman,0.224395094,0.335097002
obsequious,-0.115721232,0.119929453
varnam,0.298309579,0.059964727
lowlands,-0.097568882,0.418577307
kraft,0.215445807,0.300999412
unfinished,-0.178930308,-0.140115163
sheriff,0.013258204,0.044091711
shipsets,-0.167585089,0.131687243
commisioner,-0.281037277,-0.268074216
nitrous,-0.180875203,0.121693122
woo,0.141531323,-0.092770313
receptors,0.028505138,0.259847149
mistral,0.314550878,0.654908877
brighter,-0.040518639,-0.106845809
interpassing,-0.282333874,0.301587302
patristic,-0.135170178,0.19047619
denervation,0.175008286,0.105232216
inherited,-0.245056726,0.016460905
inseperable,0.355982764,0.130511464
islandwide,0.167716274,-0.490722969
achieve,-0.042139384,0.126984127
banditry,-0.181199352,-0.474728087
ringback,0.089161419,0.0111699
weedlines,0.139874047,0.016460905
scrollable,-0.078119935,0.244562022
alabaster,0.331786543,-0.202815099
twilit,0.064633742,0.04526749
maritime,0.091813059,0.176954733
heatshield,-0.002269044,0.155790711
wof,0.029830958,0.055261611
tobacco,0.085515413,-0.459373001
slimey,-0.388006483,-0.260396673
flexbone,-0.320259319,0.165784832
mudflaps,0.053032814,0.171663727
tuner,-0.107941653,0.189300412
embryonic,-0.086223663,0.176954733
widow,0.309579052,-0.541266795
overshoes,0.109048724,0.51734274
cryosphere,0.19025522,0.204585538
nosetackle,-0.409400324,0.06760729
poofy,0.439509446,0.193415638
penlight,0.001657275,0.111699001
shrouded,0.160092807,-0.206653871
canine,0.176997017,-0.307741523
officials,-0.100810373,-0.373640435
cowpoke,-0.241815235,-0.145873321
counry,-0.021069692,-0.339091491
ocracy,-0.059643436,-0.019193858
officialy,-0.40356564,-0.014715291
luckiest,-0.15623987,-0.499680102
washable,0.339078555,0.001763668
ahistorical,0.005966192,-0.047984645
porbeagle,-0.075850891,0.37095826
nightmare,0.033476964,0.041152263
illusory,0.093470335,0.173427396
southward,0.078886311,0.036449148
uncategorizable,0.225058005,-0.342930262
tend,0.01756712,0.048794827
unshaven,-0.578930308,0.176366843
carapace,0.122306927,-0.06078055
unshaved,-0.109562399,-0.001279591
tyro,-0.385737439,0.092886537
contraflow,-0.075850891,0.147560259
tent,-0.178606159,0.094062316
ken,-0.0910859,0.305702528
kei,0.20583361,0.086419753
splurge,0.077229035,0.091710758
keg,-0.057374392,-0.030070377
supernova,-0.006158833,0.032921811
ked,-0.068395462,0.106407995
avid,-0.240842788,-0.122840691
kea,0.084521047,0.194591417
indiscriminate,-0.008427877,-0.24056302
gentlewoman,0.492210805,-0.162507997
magi,-0.000324149,-0.068458093
key,-0.206482982,0.221046443
ket,-0.217504052,0.266901822
unfired,-0.181199352,0.354497354
ker,-0.167909238,-0.24056302
mage,0.155452436,0.025279248
kep,-0.042463533,0.206937096
questionaire,0.128273119,-0.025591811
shitstorm,-0.055429498,0.036449148
sniff,-0.144570502,0.014697237
donepezil,0.078554856,0.394473839
laddish,0.021544581,0.165784832
sheepherders,-0.051215559,0.353909465
bellboy,-0.248298217,0.161669606
heavenward,-0.088492707,0.177542622
refraction,-0.020745543,-0.14459373
nontoxic,0.103745442,0.282774838
bagless,0.235333112,-0.034548944
neoplastic,0.065296652,0.242798354
duststorm,0.158766987,0.009994121
tuesday,-0.019773096,0.092298648
paranormal,0.15048061,-0.047984645
oilmeals,0.146834604,0.098177543
diplomate,0.058667551,0.058201058
erased,-0.031118314,-0.161228407
succubus,0.638382499,-0.28918746
stompin,-0.257374392,-0.232245681
balsamic,0.09512761,0.333921223
polka,0.012595293,0.309817754
immense,-0.253808752,-0.156110045
roomate,0.022538946,0.01175779
jacaranda,0.077560491,-0.404350608
cena,-0.180551053,0.239271017
troopers,-0.098541329,0.124632569
battlements,0.021213126,0.282186949
retrospective,0.053032814,0.032333921
affluenza,0.18694067,-0.041586692
harborside,0.049386808,0.216931217
oversleeping,-0.204213938,0.079952969
crossbenchers,-0.114748784,0.395649618
guerrillas,-0.148136143,0.122281011
forestay,-0.076175041,-0.02431222
reclassified,0.126947299,0.090534979
unionisation,0.079549221,-0.069097889
slapsticky,0.205502154,-0.609724888
debtor,0.081869407,-0.102367242
sputum,-0.048946515,-0.233525272
monohull,0.120318197,0.592004703
tory,0.000331455,0.34803057
judicature,0.030825323,0.200470312
queuing,0.023201856,0.397413286
nitch,-0.229821718,-0.03518874
ropinirole,0.105071263,0.474426808
understrength,-0.203889789,0.279835391
backbenchers,-0.17439222,0.410346855
riposte,-0.223014587,0.22457378
evacuees,0.059661916,0.081716637
taupe,0.395094465,0.272192828
prestidigitation,-0.190275527,0.017636684
surface,-0.164991896,-0.047984645
equilibrate,-0.236628849,0.351557907
northland,0.034471329,0.225749559
cometh,-0.286871961,0.203409759
kyphosis,0.177328472,-0.322456814
geekdom,0.011600928,-0.054382598
cartographic,0.152137885,0.403292181
projectiondesign,0.128273119,0.436213992
mirasol,0.165396089,-0.028150992
campus,0.190918131,-0.15547025
sirolimus,-0.144246353,0.362139918
speaker,0.107722904,0.004703116
northwest,0.243288034,-0.320537428
party,0.023864766,0.044091711
messily,0.206165065,0.103468548
shesaid,0.144845873,-0.057581574
dirhams,0.030493868,-0.161868202
http,0.211136891,-0.004478567
flashforward,0.041431886,-0.339731286
huntsman,-0.173419773,0.248677249
powwow,0.11335764,-0.463211772
hornswoggled,-0.026904376,0.172251617
dystocia,0.335432549,-0.07165707
impeccable,-0.121555916,0.087595532
destruction,-0.110210697,-0.067178503
rift,-0.187682334,-0.203454894
ashley,0.314219423,-0.034548944
neuropathy,0.13291349,-0.06078055
shalom,-0.059643436,-0.068458093
railwayman,-0.151377634,0.164021164
overcards,-0.270340357,0.176954733
histamine,-0.009400324,0.60728983
rife,0.080212131,-0.413307742
dharma,0.13026185,-0.124760077
insurmountable,-0.214262561,0.238683128
riff,-0.088492707,0.049382716
crizotinib,-0.052188006,0.271604938
exon,-0.035008104,0.328630218
headcount,-0.005510535,0.330393886
maurices,0.711965529,-0.530390275
despoliation,-0.092382496,-0.38515675
misallocation,-0.040518639,-0.182341651
discord,0.010938018,-0.277671145
aprox,0.079880676,0.450911229
hese,0.005634736,0.311581423
oilmen,-0.28719611,-0.127959053
cavalryman,-0.315721232,0.04526749
ablest,-0.442463533,0.05643739
distant,-0.151053485,0.090534979
oxcart,0.05667882,0.110523222
inefficacy,0.078223401,0.042915932
higest,-0.238249595,-0.320537428
dais,-0.20356564,0.025279248
femme,0.818694067,-0.22840691
menstruation,0.752071594,-0.265515035
density,0.157109712,0.068783069
shhh,0.126284388,0.166372722
narcolepsy,0.008286377,0.41622575
restaurateur,-0.1273906,-0.206014075
nephrectomy,0.22737819,-0.050543826
morgue,-0.053808752,-0.28918746
riverside,0.038780245,0.074074074
indignation,-0.003889789,-0.007677543
canter,-0.125121556,0.211052322
boardinghouse,0.20848525,-0.39731286
moondust,0.009612198,0.372134039
howto,0.151474975,0.171075838
propelled,0.053695724,0.001763668
pseudoaneurysm,0.168379185,0.114050558
intersection,0.156778257,-0.489443378
ame,0.033476964,-0.332693538
loss,-0.05834684,-0.293026232
teahouse,0.28273119,0.083480306
rammy,-0.333225284,0.108759553
necessary,-0.193192869,0.270429159
lost,-0.078768233,-0.187460013
drei,0.042757706,0.744855967
remandees,-0.119611021,0.279835391
roti,0.215777262,-0.378758797
tipple,0.041100431,0.215755438
highspeed,-0.040842788,0.281599059
payments,-0.035656402,0.211052322
roto,-0.419448947,0.176366843
lose,-0.245705024,-0.064619322
rota,0.019224395,0.329805996
undrained,0.07424594,0.320399765
rote,0.122306927,0.002351558
sunnah,-0.129011345,-0.458733205
eucalypts,-0.17082658,-0.040946897
flypaper,-0.23273906,0.119929453
playerbase,-0.210372771,0.150499706
library,0.315545244,0.047031158
armamentarium,-0.117666126,0.060552616
hydrazine,0.063970832,0.181657848
homo,-0.191572123,0.028218695
grama,0.138216772,0.110523222
home,-0.110858995,0.206349206
microencapsulation,0.293337753,0.582598471
leery,-0.041491086,-0.276391555
homa,0.067616838,0.115226337
billionairess,0.669207822,-0.212412028
pinpoint,-0.302755267,-0.219449776
overlay,0.298972489,-0.256557901
broad,0.046735167,0.321575544
venturi,-0.000648298,0.170487948
overlap,-0.134846029,0.569077014
bullsh,-0.235980551,-0.353806782
sukiyaki,0.195889957,0.161669606
cradle,-0.023987034,0.105820106
inflammation,-0.376012966,0.164609053
wendy,0.298972489,-0.117722329
sweepstakes,-0.158184765,-0.10940499
fanny,-0.082982172,0.028806584
demonstrated,0.055021545,0.364491476
octogenarian,-0.121880065,-0.564299424
firang,0.419290686,-0.050543826
skunkworks,-0.103403566,0.470899471
mllion,0.11402055,-0.520793346
puede,0.070931389,0.482069371
brushback,-0.491410049,0.081128748
pulpy,-0.169854133,-0.092770313
loadable,0.010275108,0.350382128
relaid,-0.239222042,-0.031349968
deathtrap,-0.088168558,-0.073576456
refuge,0.03778588,-0.218809981
cataracts,0.144514418,-0.284708893
unhinged,-0.094975689,-0.188099808
photoshoot,0.578389128,-0.122840691
rotable,-0.051863857,0.029394474
anchorage,0.125621478,0.265138154
overtrading,0.123964203,0.07877719
videocard,-0.16012966,0.26984127
tightlipped,-0.130307942,-0.13371721
myeloid,0.064302287,0.184009406
fluorophores,0.161087173,0.339800118
zekelogan,-0.147811994,0.333333333
eftpos,0.191912496,0.169900059
osteonecrosis,-0.046677472,0.065255732
oportunity,-0.23273906,-0.312859885
monitory,0.143851508,-0.058861164
tenderloin,0.136228041,0.0893592
dumfounded,-0.081037277,0.15755438
cocoa,0.11203182,-0.562380038
ultrasound,0.365926417,-0.190658989
nonpracticing,0.027510772,-0.103007038
charro,0.123301293,0.077013521
mediclaim,0.060324826,0.202821869
centrosome,0.09579052,0.318048207
pervious,-0.146515397,-0.117082534
artspace,0.328803447,-0.433141395
pointless,-0.222366288,0.030570253
tabernacle,-0.05089141,-0.01087652
hmmmmm,-0.38897893,-0.086372361
cyclorama,-0.060291734,-0.056301983
francis,-0.195786062,-0.021113244
gruppo,-0.218476499,0.659611993
multistorey,-0.141329011,-0.222648752
buisness,-0.242139384,-0.005118362
manhwa,0.190918131,-0.055022393
ubi,0.049718263,0.356848912
lobsterman,-0.262560778,0.293356849
seismologists,-0.169529984,0.186948854
bludgers,-0.028200972,-0.087651951
mooching,-0.022042139,0.187536743
sequelae,0.159098442,-0.12028151
captainship,-0.413290113,-0.45809341
furosemide,0.22671528,0.054085832
north,0.047729533,0.034685479
napa,0.079217766,0.368606702
unconcious,-0.08006483,0.229864785
triangular,0.138548227,-0.033909149
gait,-0.064181524,-0.246960972
astro,0.008949287,0.092886537
squirmy,0.156778257,-0.326295585
strawberries,0.280079549,0.456202234
valerian,0.113689095,0.433274544
gain,-0.103403566,-0.14459373
wince,-0.175040519,-0.007037748
ola,0.079549221,0.017636684
winch,-0.11636953,0.13521458
highest,-0.144894652,-0.007677543
toolbelt,0.204507789,-0.171465131
strabismus,0.098110706,-0.380678183
feelgood,0.071925754,0.114638448
lasofoxifene,0.462379848,0.299235744
metronome,-0.375688817,-0.037747921
oligarchy,-0.01458671,0
oligarchs,-0.09076175,0.189300412
rumba,0.241630759,-0.572616763
carpaccio,-0.053808752,0.21399177
throughtout,0.027179317,0.028806584
dhoni,-0.059643436,0.060552616
itis,-0.238897893,0.053497942
apiary,0.047066622,-0.131797825
display,0.002320186,0.124632569
hazzard,-0.037601297,-0.321177223
diligently,0.058999006,-0.380678183
marketplace,0.086178323,0.276895944
palanggas,0.251905867,0.155790711
steeplechase,0.308584687,-0.222008957
lifeskills,0.26450116,-0.503518874
kisser,0.05667882,0.047031158
exogenous,0.116340736,-0.05950096
sugarcoating,-0.31280389,-0.486244402
multimodal,0.249917136,0.181069959
cultlike,0.067948293,0.114050558
education,0.248259861,-0.349328215
voguish,0.320848525,0.360376249
slaughterhouse,0.045740802,0.088771311
unreconciled,0.139542592,-0.149712092
spellbinding,0.042757706,-0.444017914
trunkline,-0.25445705,0.060552616
finca,0.089492874,0.273956496
star,-0.221069692,-0.20537428
midswaps,0.02021876,0.353909465
vibrio,0.236658933,-0.089571337
exothermic,0.062976467,0.371546149
tackiest,0.430228704,0.039976484
fois,0.096784886,0.558495003
stay,-0.289141005,0.070546737
stag,-0.176661264,0.385655497
