word,gender,religion,race,age,economic
bob,0.890658227,-0.128758258,0.998756369,-0.968597626,-0.416187665
ramming,-0.953641494,0.082280037,0.467565291,-0.98500414,-0.461498628
decrepit,-0.670182747,-0.732607523,0.006298391,-0.406114876,0.955072653
commons,-0.410575114,-0.888735338,0.878846231,-0.060198105,0.179122956
pore,-0.203137597,-0.203957126,0.259036386,0.516884312,-0.611672104
duets,0.928984719,-0.867668869,-0.139021861,0.532992004,-0.145098648
subtracting,-0.320041655,0.104116461,0.72487664,-0.079149928,0.480191568
waistband,-0.809795754,0.951261496,-0.543960428,-0.056579472,-0.051525038
spleen,-0.479037893,0.710077214,0.894211096,-0.790517955,-0.006317643
swans,0.845853321,-0.209687205,0.561559754,-0.949032476,-0.370307079
bluster,-0.833646869,0.227954557,0.87984916,-0.75141832,-0.130236653
toyed,-0.61391427,-0.788054469,-0.747207595,-0.397804287,0.340652896
overfishing,-0.457773448,-0.490899285,0.735788502,-0.559998773,0.753534893
paintball,-0.963417092,0.907244381,0.593854054,-0.166027784,-0.207809021
ur,0.215320706,0.923375793,0.889637742,-0.986690791,0.882550336
oddball,-0.752418705,-0.890319536,0.356360573,-0.382317765,0.195184727
ingest,0.912862865,0.553730389,0.06077747,0.857101766,-0.183159857
conforms,0.276742001,-0.054907645,-0.932383916,0.24869125,0.394832866
duplicates,-0.245397743,-0.478596468,-0.397119834,0.720819191,0.927575422
mobsters,-0.861193228,0.290267054,0.365266578,-0.630439449,-0.853710321
monorail,-0.014680193,0.756110756,-0.230134035,0.54898464,-0.709388431
saucepan,-0.172836603,0.974278267,-0.579025052,-0.287190653,0.848797811
chestnut,0.548538648,-0.081131185,0.100934729,0.795835011,0.183977325
lapping,-0.160407149,-0.739517325,0.686564769,0.679284358,-0.844078504
spotless,-0.620431336,-0.439497101,-0.358544758,0.801472703,0.049749137
napping,-0.861428379,-0.258628826,0.084968107,-0.33389555,-0.597845787
propagation,0.183670442,-0.327895375,-0.605632679,-0.52316845,0.883234508
rd,-0.420081967,-0.415363354,0.395153849,-0.021987795,0.380432658
chubby,-0.505038968,0.566517484,0.628515265,-0.759054249,0.48573011
blowouts,-0.01635985,-0.879129028,0.715569463,-0.508816584,-0.81026358
ferret,0.636565946,0.769684749,0.601115257,-0.550584195,0.383397407
wrangle,-0.656879871,-0.284279358,-0.293521621,-0.760096906,-0.593858423
tamoxifen,0.956925968,0.717897015,-0.055169938,0.679226831,0.734508373
rollicking,-0.755643644,-0.923284347,-0.032711026,-0.308963783,-0.65480814
cowards,-0.786414942,0.913834653,0.037750231,-0.933208623,0.899850134
uttering,-0.710192153,0.418875719,0.521282144,-0.895212978,0.33837232
launder,0.058602443,0.469581469,-0.398555928,0.182822298,0.31273213
lemons,0.670985609,-0.734427666,0.544028563,-0.0035573,0.890890728
ness,0.451263538,-0.979641364,0.461788422,-0.840994817,0.040463934
invigorating,0.336729143,-0.973473102,0,0.814243801,-0.764486562
toolbox,-0.825618113,-0.089962249,0.136398283,-0.296911895,0.661855737
sofas,0.677266208,0.69168347,0.171540899,0.457113272,-0.94163948
micrograms,0.778250334,0.942408892,-0.070647838,0.51625151,0.504398254
lotion,0.954700559,0.257069788,-0.585208234,0.811482483,-0.148153902
dangled,-0.651639344,0.219544583,-0.096497527,-0.792327272,-0.397959712
flaring,0.25968053,0.899572124,0.169254222,-0.05388083,-0.440370773
giggles,0.929231987,0.48527025,0.926264693,-0.776258088,-0.129822381
ridding,-0.892199678,-0.752763921,0.126449232,-0.122082861,0.73385678
skirted,0.509470353,-0.273594445,0.795603161,-0.8857064,-0.42214282
greenfield,0.133030018,-0.1533976,-0.502074358,-0.109785642,-0.214644503
unabashed,-0.557847353,-0.991573412,0.325269788,-0.807139133,-0.551343794
oceanfront,-0.201793873,-0.170419307,0.678782044,-0.693029532,-0.993941277
protruding,-0.269584789,0.831554616,-0.79615446,-0.916710111,0.438619926
orthodoxy,-0.69067455,-0.991236349,-0.282591352,-0.047962219,0.215840229
pluralism,0.189357599,0.425613535,-0.959191,-0.002361311,0.192219978
indistinguishable,-0.64233405,-0.774706755,-0.654340195,0.207846747,0.91535805
sighs,0.794372187,-0.666340839,0.824728206,-0.298997209,-0.322924758
hollering,-0.772910508,0.180789849,-0.106709749,-0.952865773,0.514009253
sedate,0.410316008,0.441794128,-0.192316898,-0.428593333,-0.933871886
manly,-0.909768879,-0.691654308,0.079231356,-0.915974118,-0.303764694
aspired,-0.752082773,-0.500101119,-0.855513005,-0.44395719,-0.835275232
recessed,-0.251814028,0.515664191,0.47514743,-0.510595234,0.202059034
vultures,-0.477223865,0.325775832,-0.750638264,-0.936397927,-0.247009476
freezers,0.104099698,0.5437958,-0.739309079,0.868262095,0.592395908
regimens,0.557044657,-0.648307941,0.13980824,0.889144567,-0.513075449
helplessness,0.195588744,0.543894162,-0.936811872,-0.880585115,0.80517365
latex,0.935660947,-0.02197654,-0.716491144,0.622102054,0.40776699
cardholder,0.836308788,0.959917376,0.437477434,0.29574872,-0.370048159
screwing,-0.833142972,-0.659228799,0.965659726,-0.88960103,0.588518929
lynching,-0.396902714,-0.261527572,-0.765039094,-0.929283327,0.378771095
delving,-0.135917764,-0.929755966,0.77048983,-0.096292435,-0.771322044
caskets,-0.404293201,-0.374275313,-0.760571246,-0.037136987,0.099921809
populous,0.01439098,0.83003,-0.663993936,-0.479070195,-0.648076226
blazer,-0.683048912,0.519254414,0.403337746,-0.867582569,-0.659054425
graphically,0.247020424,-0.193407038,0.244955269,0.018236208,0.311885059
superstition,-0.829279764,-0.825872994,-0.566339556,-0.511668558,0.866521144
reconstituted,-0.582773448,-0.420318188,-0.938726663,0.848012426,0.129732195
umpiring,-0.58085864,0.253971377,0.455369679,-0.817780367,0.071544927
negotiable,0.075021018,-0.213731967,-0.419498963,-0.582170566,0.771681762
remedied,-0.027848697,-0.698698935,0.579572351,0.400793879,0.969375122
trickier,-0.521499597,-0.309592827,0.372246961,-0.058450121,-0.630883952
downpours,0.186538747,-0.892948632,0.65764031,-0.238461774,0.445657132
unconvinced,-0.472554421,-0.489517325,0.35471577,-0.742831734,0.928161856
darting,-0.961804622,-0.118882297,-0.627772459,-0.361065963,0.12070763
stringer,-0.993012631,-0.012167992,0.687086292,-0.500475329,0.301524728
ma,0.694772761,-0.055851422,0.652826253,-0.976938882,0.841011273
salvo,-0.681873152,-0.470945126,0.377422072,-0.018399828,-0.573455543
skim,-0.146734749,0.566173216,0.205800939,0.40896278,0.706848244
prepayment,0.458879383,0.625682388,0.257672403,0.125122246,-0.083579307
pollutant,0.380841699,0.165150248,0.808360412,0.814013692,0.285658435
instantaneously,-0.157652513,0.639158019,0.469731616,0.894897313,0.660910927
enthralling,0.042183868,-0.479742483,-0.756382639,0.125985158,-0.929107762
suckers,-0.161079011,-0.088984765,0.654631524,-0.960655034,0.785267479
slowdowns,0.259087088,0.170166724,0.776828339,0.484783984,0.271974979
prophets,-0.965936576,-0.681710934,-0.996409765,-0.825998957,0.668306509
affording,-0.611260414,-0.052110018,-0.703805649,0.164010815,0
rebalance,-0.080892233,0.160969852,0.459020339,0.378875913,-0.347729273
fudge,0.941447011,-0.77447081,0.802142255,0.23960191,0.421026911
traceability,0.701350082,-0.870466496,0.020901031,0.745671058,0.64729263
perpetuating,-0.152613545,-0.663543212,0.238135355,-0.853353369,0.585032905
snarled,-0.463585058,0.499877047,0.938259718,-0.627648809,0.854857627
desalination,-0.049146735,0.535877637,-0.187330461,-0.145419976,0.412165244
penal,-0.754333512,-0.517190239,-0.483125898,-0.632279432,0.392747768
crows,-0.30307713,0.869374908,0.27736992,-0.913827471,0.377826285
grove,-0.507020962,0.450007377,-0.445907133,-0.363365942,-0.766040081
scallops,0.055635231,0.526139773,0.459902917,-0.364132601,-0.10626068
faze,-0.590902983,-0.619050829,0.817025715,-0.367597902,-0.506964942
shrinkage,-0.21371943,-0.572873129,-0.023855114,0.177127078,0.586433831
indemnity,-0.037086805,0.169920818,-0.683740227,-0.906007544,0.688929432
heeding,-0.881517065,-0.094209249,-0.190481889,-0.916771443,0.331041897
holing,-0.753796023,0.270643781,-0.354076911,-0.79251127,-0.3886386
heralds,0.421739775,-0.818086828,-0.090434019,0.379911408,-0.925223966
formatting,0.229464418,0.321988885,0.894331448,0.380026463,0.788786082
cot,0.392760002,-0.192968855,0.338668913,-0.601429053,0.642503421
fraternities,-0.40385649,-0.819367669,0.756328479,0.077431974,-0.14851639
autopilot,0.39216656,0.079525894,0.483652265,-0.448311816,0.559457875
reappeared,-0.415009406,-0.252932452,0.371083564,-0.434327946,-0.046035938
treasuries,0.799762623,-0.148611298,-0.082056805,-0.150418596,0.254610022
sweats,-0.180831766,0.01342645,0.22557869,-0.382287099,0.34026194
demonize,-0.504602257,-0.583726574,-0.429152705,-0.77175013,0.447937708
cassette,0.220661688,0.750454925,-0.965254508,0.64764425,0.822147651
skyward,-0.538934426,-0.536638803,-0.358026169,-0.556502806,0.008829087
curbside,0.627664309,0.362809226,0.352429093,0.45463959,0.579624682
unseemly,-0.734211234,-0.495146286,0.58759578,-0.927198013,-0.777743255
endangers,0.383710004,0.505237791,0.272997152,-0.550093532,0.641526031
vitriol,-0.658525934,-0.722967507,0.927187387,-0.746665031,-0.610015017
collared,-0.889142704,0.316628141,-0.591949896,-0.961513693,-0.908963803
stuns,-0.321754905,-0.192598085,0.182894051,-0.526419087,0.118622532
insignia,-0.819840097,-0.163812862,-0.819211744,-0.550001533,-0.421832116
stabbings,-0.125739049,0,0.788903599,-0.947069827,0.0988141
dictatorships,-0.631752217,0.801160675,-0.923089197,-0.222055261,0.875154753
groundless,0.224667425,-0.259437778,-0.369315462,-0.039804962,0.917540887
bangs,0.862519163,0.926375842,0.851847394,-0.989389432,-0.484335353
chargesheet,-0.123219565,0.990114592,-0.98879049,0.419490307,0.127549358
midtown,0.333020128,-0.336827558,0.858587074,0.849220503,-0.924084719
wand,0.487958063,0.644666306,-0.464057763,-0.459198381,0.442431746
straying,-0.415042999,-0.63667925,-0.160403702,-0.962341685,-0.554088343
luge,0.470698778,0.168592928,0.847715329,-0.107025668,0.05707956
commendation,-0.345874765,0.12447745,-0.804212542,0.544037278,0.039063009
outbuildings,-0.058855146,-0.052480787,0.807116781,-0.261185562,-0.79389985
introspective,-0.671862403,-0.858231091,0.176675894,0.133751366,-0.902697944
merges,0.814648138,-0.814851018,-0.007499601,0.884830006,-0.600434985
uncommitted,-0.373891427,-0.603444789,0.088337947,0.043490767,-0.146082544
sited,-0.125839828,0.695076968,-0.538654859,0.094747742,-0.692299726
mountaintop,-0.690909702,-0.681239045,0.140971637,-0.880891778,-0.46165398
canister,0.383957272,0.875030738,-0.27828307,-0.069214021,0.759920506
desecration,-0.29575383,0.783652191,-0.904260412,-0.500413996,0.132566625
snaked,-0.504501478,-0.852265067,0.051590645,0.719956279,0.129667036
tentacles,-0.364922064,-0.320075502,-0.774972076,-0.27102947,-0.791207084
pears,0.474803422,0.546894211,0.181489951,0.705401829,0.07988532
stymie,-0.554219296,-0.536841041,0.767440928,-0.868747892,0.504170196
gagged,0.008506009,0.800324595,-0.240864848,-0.967493637,0.289535414
feverishly,-0.61660172,-0.876735877,0.831387652,-0.251372321,0.010327751
righteousness,-0.739048643,-0.959754618,-0.938407532,-0.718850624,0.56656024
baserunner,-0.276001075,0.196134363,-0.38981969,0.603002934,0.042092917
plodding,-0.875671862,-0.886948901,0.34067477,-0.070256678,0.345767903
funders,0.856733099,-0.390420655,-0.122107867,-0.69177221,-0.811713531
grasslands,0.168686019,0.23764324,-0.059478219,-0.474991567,-0.051007198
unpopularity,-0.897137866,-0.011830929,-0.154260412,-0.305314484,-0.381751333
incited,-0.633834991,0.862587911,-0.566100207,-0.602686375,0.528409461
grunt,-0.84775598,-0.299447216,0.372608015,-0.847864087,0.047077605
diluting,0.058651897,-0.556862613,0.607854936,0.369959155,0.478269369
veils,0.980317492,0.993360547,-0.586764002,-0.703456101,-0.011496039
delusion,0.013154641,-0.94246326,0.1673286,-0.842589469,0.284876523
commune,-0.048978769,-0.959687205,-0.68729057,-0.691220215,0.188147521
beckons,-0.031879871,-0.877072941,-0.057244296,0.434620031,-0.967117187
sapping,-0.079548508,-0.662194958,0.686123481,0.224932405,0.344171499
noncompliance,0.925473518,0.576599616,-0.650630286,-0.042319605,0.926076758
debunked,-0.698736899,-0.437811784,-0.554850806,-0.565580055,0.768228318
dons,-0.917428111,0.122461024,-0.353717887,-0.627004815,-0.406452281
barked,-0.936576189,0.964933851,0.030127974,-0.706400074,0.125692318
scholastic,0.090450522,-0.728090872,-0.055289612,0.690041995,0.613051411
uncovers,0.540922803,-0.42186868,0.075420227,-0.32245699,-0.563305888
outshooting,-0.033861865,0.54768111,-0.27800383,0.653627107,-0.289834809
tailings,0.405222294,-0.012505056,0.590885385,0.529080136,0.778295432
cataloged,-0.233404999,-0.051907779,0.548160629,0.870333084,-0.676194915
gallant,-0.503056974,-0.232101928,-0.817257061,-0.355638014,0.332801199
revving,-0.693294813,-0.198159633,0.6948289,-0.238492441,-0.957122883
seatbelts,0.812768904,0.33305464,0.931399687,-0.832714895,0.507004626
suffocation,0.697047624,0.696158953,-0.712621669,-0.219755282,0.452140483
recharged,-0.520659769,-0.539166779,-0.24760651,0.301443939,0.13970157
instilling,-0.895861328,-0.759437778,-0.597534706,-0.361679291,0.524565062
impenetrable,-0.820646332,-0.935317514,0.209130662,-0.443711859,0.481071219
overturns,-0.18378796,-0.025279763,-0.215613531,-0.444355853,0.284420408
teeing,-0.957101586,-0.661723069,0.812291892,-0.457082401,-0.854383512
flyhalf,-0.885212309,-0.31003101,-0.745811393,-0.279585391,0.471981495
pa,0.25157015,0.32218561,0.278292614,-0.891839676,0.451391151
underpinnings,0.085653529,-0.907610894,-0.722873783,-0.283449354,0.503714081
graze,-0.280939264,0.895342547,-0.683341312,-0.655217885,-0.434363834
uptight,-0.104037893,-0.921801267,0.830144021,-0.923303383,-0.74796748
demarcation,-0.648548777,-0.64564514,-0.987673528,0.079963182,-0.013308477
outed,-0.237335394,-0.433059188,0.898062342,-0.819896348,-0.610688209
fellas,-0.855885515,-0.523156263,0.974164561,-0.951332454,0.558513064
rainstorm,-0.668133566,-0.109983821,0.531913187,-0.474592904,-0.015794107
snoring,-0.366736092,0.295185167,-0.419259614,-0.536784323,-0.517839573
spillover,0.279857574,0.34648109,-0.479415989,0.443421734,-0.360623479
exponential,0.808021364,-0.18221653,-0.279958513,0.470402117,-0.362125214
pinching,-0.07612201,-0.224956182,0.90383921,-0.575239964,-0.33250479
valet,-0.73105348,0.854423843,-0.452130206,-0.219816615,-0.732276941
symmetry,0.401513278,-0.680800863,0.024310988,-0.682633629,-0.301848687
ranching,0.226151031,-0.850512337,0.742768885,-0.936827256,-0.476982031
embolden,0.454972553,0.877735701,-0.290609542,0.545417937,-0.107969551
costumed,0.703328223,-0.193339625,0.707907089,-0.211138029,-0.525141111
cruelly,-0.33408358,-0.440643117,0.598467525,-0.96500966,0.822896983
cosmos,0.380248257,-0.754887421,0.017210254,0.636311339,-0.382165605
understandings,0.65283616,-0.513010651,-0.658688368,0.194788011,0.734997068
waver,-0.354944907,-0.623668599,0.619849962,-0.529700389,0.431322082
socialization,0.903219425,-0.588681408,-0.072283389,-0.305467816,0.687137551
maximized,-0.436643375,-0.237259,-0.225347056,0.78018754,-0.15545544
appendix,-0.103869927,-0.122219226,0.084486701,-0.003526634,0.92682609
shad,-0.761186509,0.508926376,0.536326072,-0.030513049,0.878380139
motionless,-0.943865896,0.115133035,-0.509254827,-0.379527124,0.701244543
parsley,0.523614065,0.895637633,-0.181625977,0,0.767413827
panchayat,0.874585827,0.894211381,-0.981969044,0.097911753,0.792532743
insecticide,0.336778597,0.256873063,-0.824317855,0.811137318,0.232260377
taco,-0.271197259,-0.615309424,-0.4263603,-0.038670306,0.923698443
chuck,-0.759506853,0.349874588,0.694628315,-0.933453954,0.952270802
burgundy,-0.21855684,0.228200462,-0.262884953,-0.351804716,-0.910154834
wobble,-0.109748723,-0.320918161,0.528463112,-0.572939986,0.402163289
reinvention,-0.139780973,-0.994505865,-0.188527206,0.812517977,-0.866500958
bouncers,-0.819604945,0.721241332,0.781201107,-0.734919807,-0.694785355
deteriorates,-0.088349906,0.920031476,0.365186344,-0.275997424,0.88026976
closers,-0.839458479,0.435351399,-0.371549386,0.637519416,-0.017554762
delves,0.505316255,-0.922037212,0.045813776,0.276246908,-0.875097095
mar,0.508481282,0.089952294,0.315762025,-0.410868165,0.296768098
implausible,-0.473629401,-0.544627208,0.288402134,-0.648440615,0.894344171
earthly,-0.242811072,-0.967709316,-0.858185735,-0.761507559,-0.217958676
thawing,0.266257851,-0.706350276,0.533798692,0.356382673,0.429432462
crescendo,-0.298306907,-0.598523662,-0.216211904,-0.115980251,-0.954274766
bane,-0.597252083,-0.68535122,-0.706558162,0.378300639,0.211311657
fiesta,0.66806785,-0.878252663,-0.815781075,0.608237934,-0.384029828
sawmill,-0.662557108,-0.762302818,-0.004507739,-0.322272992,0.722193263
muffins,0.913703575,0.684355481,0.761824528,0.786170396,0.246595426
modems,-0.096244289,0.49264742,-0.363730653,0.36213542,0.845865641
feverish,0.301617131,-0.388499393,0.253379869,-0.42285872,-0.851949666
frontrunners,-0.680059124,-0.857759202,-0.169100048,0.523672554,-0.918595619
riser,-0.0073233,-0.067581232,0.254864203,0.358453662,-0.835223448
adoration,-0.187785542,-0.988101658,0.252978698,-0.381336441,-0.930661281
mainstays,-0.522876915,-0.995112579,-0.238431466,0.77472243,-0.636735539
junctions,0.463923644,0.603354153,-0.008018191,0.682793534,0.616244217
stabilizes,-0.690439398,0.697536025,-0.664951332,-0.069152688,0.375219913
puffing,-0.915177372,0.944228594,0.199261845,0.30529828,-0.729221687
moan,0.408140052,-0.409161386,0.946002327,-0.835505535,0.601387893
liturgy,0.398793334,-0.997943913,-0.525131642,-0.209727376,0.461393106
undrafted,-0.98115426,-0.674464069,0.128053917,0.248173503,0.906919919
functionaries,-0.00742408,0.688880146,-0.980014361,-0.702812107,0.351892878
taut,0.455813263,-0.060637724,-0.276567736,-0.135913398,-0.761742012
knelt,-0.855448804,-0.046986652,-0.92743737,-0.528565733,-0.010305008
org,0.728153899,-0.673756236,0.99241786,-0.881443773,0.842640255
heckled,-0.839122548,0.718831456,0.708268143,-0.987764114,0.041930019
retelling,-0.340533459,-0.946845086,0.05544189,-0.287374651,0.119665081
flinch,-0.944134641,0.080460335,0.157299314,-0.965408323,-0.132049091
mouthed,-0.56040043,0.571337235,0.838488386,-0.819436352,0.758747638
glancing,-0.351787154,0.466483057,-0.003271103,-0.333312889,-0.196312982
celery,0.713120024,0.589042443,0.814698921,0.442673877,0.613605265
steelmaker,-0.061072292,-0.150734798,0.761182653,0.712190071,0.719684629
cacophony,-0.117441548,-0.069435082,0.50098287,0.148133234,-0.675418155
dungeon,-0.083781242,0.081493139,-0.501795117,0.228499108,-0.346227539
tackler,-0.996506316,-0.17547526,-0.123424286,-0.0285504,0.305206229
poop,0.568468424,0.462155117,0.859389417,-0.835229538,0.178894898
hookup,-0.030536146,-0.634117568,0.562402214,-0.876935815,0.209780413
inquisitive,-0.010380274,-0.192261022,0.173947928,-0.793124598,-0.619439698
spokespeople,0.841402502,0.178773423,0.624583785,-0.543285596,-0.026150898
safeguarded,0.271302112,0.643781046,0.101215549,-0.337268852,-0.000103568
beheadings,-0.426431067,0.943835145,-0.768788894,-0.442730535,0.177135597
mod,-0.15180731,-0.205002022,0.791029807,0.031582581,0.215156057
dispersal,0.220760595,0.738798997,-0.286700176,-0.381459106,0.473805956
unscripted,0.691459374,0.185658781,0.726240623,-0.742678402,-0.479260525
pacer,-0.545014781,0.968228987,-0.976184777,0.327561411,-0.417119776
xenophobia,-0.219396668,-0.701968451,-0.551898835,-0.691986875,0.488499381
beautify,0.914000297,-0.047020359,-0.250079783,0.176264166,0.012640907
aplenty,0.273181346,-0.871208036,0.610863722,0.070758787,0.010360331
taker,-0.674079549,0.084050558,-0.461105792,-0.334416879,0.944451684
congratulatory,-0.824039237,-0.00886477,0.410879769,-0.019779815,-0.807363679
tome,-0.336535877,-0.544930565,-0.409486198,0.739400564,-0.556366838
marvels,-0.455287557,-0.95058649,-0.005664592,-0.066975375,-0.491844027
combos,-0.437483203,-0.475630309,-0.034546035,0.776333199,0.793054017
electromagnetic,-0.170988981,0.76624207,-0.51120951,-0.236161796,0.29370561
recur,0.48553484,0.447204053,0.260239901,0.132198125,0.392910667
barcode,0.732555264,-0.218518269,-0.603199298,0.970488408,0.612953672
vagaries,-0.244893846,-0.930666037,0.438079191,-0.680088319,0.095914511
loggers,-0.097957538,-0.554772819,0.106069724,-0.948143151,0.831595752
gutting,-0.514814566,-0.852433598,0.831949292,-0.789321966,0.631393758
baseballs,-0.677808385,-0.096332749,0.239459221,-0.516299181,-0.452436435
toothbrush,0.483705059,0.698224561,-0.710028722,-0.02897973,0.697237245
reservist,-0.638269282,0.950474598,0.278372849,-0.308933117,0.867433375
mailer,0.485139212,-0.418936228,0.891122076,0.406949318,0.210008471
sustainably,-0.237772104,-0.618713766,-0.522897718,0.096185929,0.531048413
sneezing,0.264180802,0.406875523,-0.016794319,0.566357936,0.797224213
wintry,0.233321794,-0.667453148,0.939703935,-0.097917753,-0.464346745
patting,-0.191715937,0.543008902,0.718899186,-0.825937625,-0.644451349
hound,-0.274825316,-0.528953755,0.745015445,-0.831488239,-0.373414116
unworthy,-0.829145391,-0.645139544,-0.72171693,-0.513815204,0.866097609
savoring,-0.38662322,-0.812323042,0.42532194,0.780302594,-0.989746776
perpetuated,-0.280267401,-0.883611972,-0.181745652,-0.783372689,0.402749723
derision,-0.717145929,-0.442699205,0.263088218,-0.593057131,0.085358702
councilmen,-0.587073367,-0.058851288,0.62450355,-0.355699347,-0.20413236
monologues,0.664655556,-0.551941486,0.507361496,-0.617099574,0.864664104
reincarnation,-0.894080892,-0.995483349,-0.733006223,-0.144653317,-0.408523639
pampering,0.985955195,0.175675011,-0.256063507,0.21141345,-0.995132308
monasteries,0.153503783,-0.115511662,-0.518469762,-0.178202337,0.537824982
puddle,-0.173508465,-0.544087906,0.870662334,0.169475925,0.207434678
abstaining,-0.197057243,-0.760280437,-0.788734642,0.454467008,0.229556265
straddle,0.184758419,-0.12494944,-0.357348013,-0.5036033,-0.374398011
booksellers,0.750506899,-0.101557233,0.068038673,0.833285394,-0.485526384
reveling,-0.714693631,-0.93932857,0.919525013,-0.092581803,-0.988814665
aspirational,0.847139113,-0.307401915,-0.287498005,-0.052592842,-0.950857024
adoring,-0.144080892,-0.475091007,0.722228908,-0.733386488,-0.944435814
grandparent,0.719004995,-0.328165026,0.439162354,-0.943175197,0.295497491
dioxin,0.06582266,0.061082969,0.711637983,0.360812288,0.453932365
unimportant,-0.195511959,-0.061210732,0.36735267,-0.767426171,0.968495471
relaying,-0.701021231,0.080902966,0.563405143,-0.621239535,0.524858278
breezes,0.551604767,-0.042773359,0.718257311,0.803946384,-0.979131065
wring,-0.001914808,-0.300188756,0.580133991,-0.272010795,0.600410504
stairway,-0.047870196,0.364579747,0.510691218,0.254501524,-0.653409974
skincare,0.988625686,0.113116608,-0.252313707,0.926479894,-0.903888975
mobster,-0.97426767,0.177494713,-0.347056008,-0.717777301,-0.695924603
realtors,0.77093121,-0.4432048,0.758494805,-0.764144868,-0.85148361
regrouping,-0.220001344,-0.843434003,0.163557588,0.194327792,-0.583967687
clipboard,-0.642132491,0.109034574,0.494483893,-0.494587384,0.720629439
embezzled,0.405321201,0.097034378,-0.846337961,-0.446379834,-0.233597432
wrestles,-0.843724805,-0.888364568,0.668512055,-0.672851053,-0.02708301
disprove,-0.809493416,-0.665970069,-0.59845221,-0.307522463,0.957776764
scrubbing,0.733643242,-0.153262775,0.71982188,0.269458667,0.044406073
irritant,-0.465902983,0.689273595,-0.758257539,0.4839786,0.310223496
unseated,-0.826693093,-0.099130376,-0.235678953,0.676120347,-0.607995443
untitled,-0.120532115,-0.117702575,-0.710108505,-0.329264927,-0.515716431
cubic,-0.278319,0.630502139,-0.836923568,0.768854628,0.503942139
unreasonably,-0.092078742,0.270545419,-0.211145684,-0.595173112,0.170717404
blared,-0.56557377,0.748241774,-0.537458114,0.218604384,-0.231992129
dowry,0.946936353,0.982737422,-0.997965534,-0.839308166,-0.571021697
fittest,-0.844396668,-0.608568154,0.511132507,0.522522004,0.026682739
cushioned,-0.057679387,-0.277774033,0.004051831,0.050451591,-0.596240485
bearer,-0.627989788,-0.446002427,-0.908967608,-0.356343341,0.8954193
rearrange,0.207853222,0.260217381,0.584065471,-0.116225582,0.201277123
electioneering,0.374660007,-0.449103411,0.032374534,-0.189732896,-0.040080783
skimmed,-0.748555496,-0.19846299,0.000601757,0.392509923,0.031667427
inspirations,-0.042965601,-0.645476608,-0.844662518,0.616521889,-0.693646108
hangers,-0.489183015,-0.394633949,0.418502026,-0.839338833,-0.438144063
delightfully,0.698086148,-0.864736416,0.451518434,0.627221999,0.226949892
schoolhouse,0.631768953,-0.610152353,0.298672123,-0.404489558,0.938326709
seizes,-0.683855146,-0.375623567,-0.758177757,-0.399490938,0.051443279
infringes,-0.377418705,0.132149707,-0.269626616,-0.148425281,0.512119633
wristband,0.47435834,-0.642982338,0.171661251,-0.465147659,0.835374992
phrasing,-0.144887127,-0.010415262,0.210454527,0.11229362,0.321984753
vocally,0.575985362,-0.537346636,0.541621535,-0.428501334,0.19489151
ratcheting,-0.339693631,0.223036443,0.438039074,-0.154865221,-0.443943866
crewmen,-0.468892771,0.409482123,0.368355598,-0.187586249,0.546491171
scruffy,-0.987268207,-0.328400971,0.853893369,-0.885246404,0.174398905
reignite,-0.168200752,-0.922846164,0.764753079,0.311396192,-0.186163327
barbershop,-0.880005375,0.355677962,-0.763523217,0.572743485,0.665993354
bobsled,0.191137926,-0.210159094,0.678059935,-0.109202981,-0.044171716
bakers,0.803718906,0.276447155,0.404942432,0.851464074,0.76904281
slippage,-0.298138941,-0.819502494,-0.337003351,-0.456009077,0.250635303
pummeling,-0.663396936,-0.43747472,0.812131424,-0.374283173,0.132338568
reconfigure,-0.075954045,-0.316839693,0.350984876,0.854110338,0.141395713
irritate,-0.035440742,0.470565091,0.352629679,0.017143186,0.41829022
devious,-0.681906745,-0.804435756,0.130099892,-0.870833206,0.428292174
belied,-0.409097017,-0.602838075,-0.62645604,0.153713398,0.71388545
herded,-0.47373018,0.209216545,-0.333692357,-0.722131927,-0.015535187
capitalists,-0.623320344,-0.859950115,0.289284711,-0.617160906,-0.069338719
gums,0.583996835,0.838931786,0.36482529,0.453086349,0.373525771
ridges,-0.13501075,0.786357153,-0.535662997,-0.519825815,-0.090000518
fellowships,0.604272786,-0.259269246,-0.845380565,0.196801473,0.502476054
overheads,0.38113842,0.54595977,-0.494973672,0.339239487,0.152212159
ugliest,0.047673211,-0.112376972,0.601436194,-0.556410807,-0.328776345
carat,0.8874932,0.751979541,-0.791247806,-0.214357999,-0.791103516
dimming,-0.348159097,-0.440070109,0.686283949,0.05706725,-0.274247838
labors,-0.336636657,-0.986281515,-0.336125738,-0.003403968,-0.175133344
absconding,-0.567387799,0.96749127,-0.992659965,-0.747278359,-0.059758687
nanometers,-0.068126848,0.915654355,0.012195611,0.873554622,0.513846354
lightening,-0.638336469,-0.295941755,0.483170859,-0.374191174,-0.319144529
tastings,0.580782355,-0.531751382,0.532033538,0.951446816,-0.906788877
verb,0.238366055,-0.374814615,0.346692342,-0.65754853,0.782074673
summoning,-0.850477022,0.59455073,-0.906853359,-0.690852219,-0.681787582
insecurities,0.910637456,-0.372219226,0.614474265,-0.587169186,0.071707826
tacit,-0.138571621,0.489942458,-0.962462103,-0.545064246,0.483742751
